"","site_ID","date","NDVI","GCC"
"1",1,2000-01-01,NA,NA
"2",1,2000-01-02,NA,NA
"3",1,2000-01-03,NA,NA
"4",1,2000-01-04,NA,NA
"5",1,2000-01-05,NA,NA
"6",1,2000-01-06,NA,NA
"7",1,2000-01-07,NA,NA
"8",1,2000-01-08,NA,NA
"9",1,2000-01-09,NA,NA
"10",1,2000-01-10,NA,NA
"11",1,2000-01-11,NA,NA
"12",1,2000-01-12,NA,NA
"13",1,2000-01-13,NA,NA
"14",1,2000-01-14,NA,NA
"15",1,2000-01-15,NA,NA
"16",1,2000-01-16,NA,NA
"17",1,2000-01-17,NA,NA
"18",1,2000-01-18,NA,NA
"19",1,2000-01-19,NA,NA
"20",1,2000-01-20,NA,NA
"21",1,2000-01-21,NA,NA
"22",1,2000-01-22,NA,NA
"23",1,2000-01-23,NA,NA
"24",1,2000-01-24,NA,NA
"25",1,2000-01-25,NA,NA
"26",1,2000-01-26,NA,NA
"27",1,2000-01-27,NA,NA
"28",1,2000-01-28,NA,NA
"29",1,2000-01-29,NA,NA
"30",1,2000-01-30,NA,NA
"31",1,2000-01-31,NA,NA
"32",1,2000-02-01,NA,NA
"33",1,2000-02-02,NA,NA
"34",1,2000-02-03,NA,NA
"35",1,2000-02-04,NA,NA
"36",1,2000-02-05,NA,NA
"37",1,2000-02-06,NA,NA
"38",1,2000-02-07,NA,NA
"39",1,2000-02-08,NA,NA
"40",1,2000-02-09,NA,NA
"41",1,2000-02-10,NA,NA
"42",1,2000-02-11,NA,NA
"43",1,2000-02-12,NA,NA
"44",1,2000-02-13,NA,NA
"45",1,2000-02-14,NA,NA
"46",1,2000-02-15,NA,NA
"47",1,2000-02-16,NA,NA
"48",1,2000-02-17,NA,NA
"49",1,2000-02-18,NA,NA
"50",1,2000-02-19,NA,NA
"51",1,2000-02-20,NA,NA
"52",1,2000-02-21,NA,NA
"53",1,2000-02-22,NA,NA
"54",1,2000-02-23,NA,NA
"55",1,2000-02-24,NA,NA
"56",1,2000-02-25,NA,NA
"57",1,2000-02-26,NA,NA
"58",1,2000-02-27,NA,NA
"59",1,2000-02-28,NA,NA
"60",1,2000-02-29,NA,NA
"61",1,2000-03-01,NA,NA
"62",1,2000-03-02,NA,NA
"63",1,2000-03-03,NA,NA
"64",1,2000-03-04,NA,NA
"65",1,2000-03-05,NA,NA
"66",1,2000-03-06,NA,NA
"67",1,2000-03-07,NA,NA
"68",1,2000-03-08,NA,NA
"69",1,2000-03-09,NA,NA
"70",1,2000-03-10,NA,NA
"71",1,2000-03-11,NA,NA
"72",1,2000-03-12,NA,NA
"73",1,2000-03-13,NA,NA
"74",1,2000-03-14,NA,NA
"75",1,2000-03-15,NA,NA
"76",1,2000-03-16,NA,NA
"77",1,2000-03-17,NA,NA
"78",1,2000-03-18,NA,NA
"79",1,2000-03-19,NA,NA
"80",1,2000-03-20,NA,NA
"81",1,2000-03-21,NA,NA
"82",1,2000-03-22,NA,NA
"83",1,2000-03-23,NA,NA
"84",1,2000-03-24,NA,NA
"85",1,2000-03-25,NA,NA
"86",1,2000-03-26,NA,NA
"87",1,2000-03-27,NA,NA
"88",1,2000-03-28,NA,NA
"89",1,2000-03-29,NA,NA
"90",1,2000-03-30,NA,NA
"91",1,2000-03-31,NA,NA
"92",1,2000-04-01,NA,NA
"93",1,2000-04-02,NA,NA
"94",1,2000-04-03,NA,NA
"95",1,2000-04-04,NA,NA
"96",1,2000-04-05,NA,NA
"97",1,2000-04-06,NA,NA
"98",1,2000-04-07,NA,NA
"99",1,2000-04-08,NA,NA
"100",1,2000-04-09,NA,NA
"101",1,2000-04-10,NA,NA
"102",1,2000-04-11,NA,NA
"103",1,2000-04-12,NA,NA
"104",1,2000-04-13,NA,NA
"105",1,2000-04-14,NA,NA
"106",1,2000-04-15,NA,NA
"107",1,2000-04-16,NA,NA
"108",1,2000-04-17,NA,NA
"109",1,2000-04-18,NA,NA
"110",1,2000-04-19,NA,NA
"111",1,2000-04-20,NA,NA
"112",1,2000-04-21,NA,NA
"113",1,2000-04-22,NA,NA
"114",1,2000-04-23,NA,NA
"115",1,2000-04-24,NA,NA
"116",1,2000-04-25,NA,NA
"117",1,2000-04-26,NA,NA
"118",1,2000-04-27,NA,NA
"119",1,2000-04-28,NA,NA
"120",1,2000-04-29,NA,NA
"121",1,2000-04-30,NA,NA
"122",1,2000-05-01,NA,NA
"123",1,2000-05-02,NA,NA
"124",1,2000-05-03,NA,NA
"125",1,2000-05-04,NA,NA
"126",1,2000-05-05,NA,NA
"127",1,2000-05-06,NA,NA
"128",1,2000-05-07,NA,NA
"129",1,2000-05-08,NA,NA
"130",1,2000-05-09,NA,NA
"131",1,2000-05-10,NA,NA
"132",1,2000-05-11,NA,NA
"133",1,2000-05-12,NA,NA
"134",1,2000-05-13,NA,NA
"135",1,2000-05-14,NA,NA
"136",1,2000-05-15,NA,NA
"137",1,2000-05-16,NA,NA
"138",1,2000-05-17,NA,NA
"139",1,2000-05-18,NA,NA
"140",1,2000-05-19,NA,NA
"141",1,2000-05-20,NA,NA
"142",1,2000-05-21,NA,NA
"143",1,2000-05-22,NA,NA
"144",1,2000-05-23,NA,NA
"145",1,2000-05-24,NA,NA
"146",1,2000-05-25,NA,NA
"147",1,2000-05-26,NA,NA
"148",1,2000-05-27,NA,NA
"149",1,2000-05-28,NA,NA
"150",1,2000-05-29,NA,NA
"151",1,2000-05-30,NA,NA
"152",1,2000-05-31,NA,NA
"153",1,2000-06-01,NA,NA
"154",1,2000-06-02,NA,NA
"155",1,2000-06-03,NA,NA
"156",1,2000-06-04,NA,NA
"157",1,2000-06-05,NA,NA
"158",1,2000-06-06,NA,NA
"159",1,2000-06-07,NA,NA
"160",1,2000-06-08,NA,NA
"161",1,2000-06-09,NA,NA
"162",1,2000-06-10,NA,NA
"163",1,2000-06-11,NA,NA
"164",1,2000-06-12,NA,NA
"165",1,2000-06-13,NA,NA
"166",1,2000-06-14,NA,NA
"167",1,2000-06-15,NA,NA
"168",1,2000-06-16,NA,NA
"169",1,2000-06-17,NA,NA
"170",1,2000-06-18,NA,NA
"171",1,2000-06-19,NA,NA
"172",1,2000-06-20,NA,NA
"173",1,2000-06-21,NA,NA
"174",1,2000-06-22,NA,NA
"175",1,2000-06-23,NA,NA
"176",1,2000-06-24,NA,NA
"177",1,2000-06-25,NA,NA
"178",1,2000-06-26,NA,NA
"179",1,2000-06-27,NA,NA
"180",1,2000-06-28,NA,NA
"181",1,2000-06-29,NA,NA
"182",1,2000-06-30,NA,NA
"183",1,2000-07-01,NA,NA
"184",1,2000-07-02,NA,NA
"185",1,2000-07-03,NA,NA
"186",1,2000-07-04,NA,NA
"187",1,2000-07-05,NA,NA
"188",1,2000-07-06,NA,NA
"189",1,2000-07-07,NA,NA
"190",1,2000-07-08,NA,NA
"191",1,2000-07-09,NA,NA
"192",1,2000-07-10,NA,NA
"193",1,2000-07-11,NA,NA
"194",1,2000-07-12,NA,NA
"195",1,2000-07-13,NA,NA
"196",1,2000-07-14,NA,NA
"197",1,2000-07-15,NA,NA
"198",1,2000-07-16,NA,NA
"199",1,2000-07-17,NA,NA
"200",1,2000-07-18,NA,NA
"201",1,2000-07-19,NA,NA
"202",1,2000-07-20,NA,NA
"203",1,2000-07-21,NA,NA
"204",1,2000-07-22,NA,NA
"205",1,2000-07-23,NA,NA
"206",1,2000-07-24,NA,NA
"207",1,2000-07-25,NA,NA
"208",1,2000-07-26,NA,NA
"209",1,2000-07-27,NA,NA
"210",1,2000-07-28,NA,NA
"211",1,2000-07-29,NA,NA
"212",1,2000-07-30,NA,NA
"213",1,2000-07-31,NA,NA
"214",1,2000-08-01,NA,NA
"215",1,2000-08-02,NA,NA
"216",1,2000-08-03,NA,NA
"217",1,2000-08-04,NA,NA
"218",1,2000-08-05,NA,NA
"219",1,2000-08-06,NA,NA
"220",1,2000-08-07,NA,NA
"221",1,2000-08-08,NA,NA
"222",1,2000-08-09,NA,NA
"223",1,2000-08-10,NA,NA
"224",1,2000-08-11,NA,NA
"225",1,2000-08-12,NA,NA
"226",1,2000-08-13,NA,NA
"227",1,2000-08-14,NA,NA
"228",1,2000-08-15,NA,NA
"229",1,2000-08-16,NA,NA
"230",1,2000-08-17,NA,NA
"231",1,2000-08-18,NA,NA
"232",1,2000-08-19,NA,NA
"233",1,2000-08-20,NA,NA
"234",1,2000-08-21,NA,NA
"235",1,2000-08-22,NA,NA
"236",1,2000-08-23,NA,NA
"237",1,2000-08-24,NA,NA
"238",1,2000-08-25,NA,NA
"239",1,2000-08-26,NA,NA
"240",1,2000-08-27,NA,NA
"241",1,2000-08-28,NA,NA
"242",1,2000-08-29,NA,NA
"243",1,2000-08-30,NA,NA
"244",1,2000-08-31,NA,NA
"245",1,2000-09-01,NA,NA
"246",1,2000-09-02,NA,NA
"247",1,2000-09-03,NA,NA
"248",1,2000-09-04,NA,NA
"249",1,2000-09-05,NA,NA
"250",1,2000-09-06,NA,NA
"251",1,2000-09-07,NA,NA
"252",1,2000-09-08,NA,NA
"253",1,2000-09-09,NA,NA
"254",1,2000-09-10,NA,NA
"255",1,2000-09-11,NA,NA
"256",1,2000-09-12,NA,NA
"257",1,2000-09-13,NA,NA
"258",1,2000-09-14,NA,NA
"259",1,2000-09-15,NA,NA
"260",1,2000-09-16,NA,NA
"261",1,2000-09-17,NA,NA
"262",1,2000-09-18,NA,NA
"263",1,2000-09-19,NA,NA
"264",1,2000-09-20,NA,NA
"265",1,2000-09-21,NA,NA
"266",1,2000-09-22,NA,NA
"267",1,2000-09-23,NA,NA
"268",1,2000-09-24,NA,NA
"269",1,2000-09-25,NA,NA
"270",1,2000-09-26,NA,NA
"271",1,2000-09-27,NA,NA
"272",1,2000-09-28,NA,NA
"273",1,2000-09-29,NA,NA
"274",1,2000-09-30,NA,NA
"275",1,2000-10-01,NA,NA
"276",1,2000-10-02,NA,NA
"277",1,2000-10-03,NA,NA
"278",1,2000-10-04,NA,NA
"279",1,2000-10-05,NA,NA
"280",1,2000-10-06,NA,NA
"281",1,2000-10-07,NA,NA
"282",1,2000-10-08,NA,NA
"283",1,2000-10-09,NA,NA
"284",1,2000-10-10,NA,NA
"285",1,2000-10-11,NA,NA
"286",1,2000-10-12,NA,NA
"287",1,2000-10-13,NA,NA
"288",1,2000-10-14,NA,NA
"289",1,2000-10-15,NA,NA
"290",1,2000-10-16,NA,NA
"291",1,2000-10-17,NA,NA
"292",1,2000-10-18,NA,NA
"293",1,2000-10-19,NA,NA
"294",1,2000-10-20,NA,NA
"295",1,2000-10-21,NA,NA
"296",1,2000-10-22,NA,NA
"297",1,2000-10-23,NA,NA
"298",1,2000-10-24,NA,NA
"299",1,2000-10-25,NA,NA
"300",1,2000-10-26,NA,NA
"301",1,2000-10-27,NA,NA
"302",1,2000-10-28,NA,NA
"303",1,2000-10-29,NA,NA
"304",1,2000-10-30,NA,NA
"305",1,2000-10-31,NA,NA
"306",1,2000-11-01,NA,NA
"307",1,2000-11-02,NA,NA
"308",1,2000-11-03,NA,NA
"309",1,2000-11-04,NA,NA
"310",1,2000-11-05,NA,NA
"311",1,2000-11-06,NA,NA
"312",1,2000-11-07,NA,NA
"313",1,2000-11-08,NA,NA
"314",1,2000-11-09,NA,NA
"315",1,2000-11-10,NA,NA
"316",1,2000-11-11,NA,NA
"317",1,2000-11-12,NA,NA
"318",1,2000-11-13,NA,NA
"319",1,2000-11-14,NA,NA
"320",1,2000-11-15,NA,NA
"321",1,2000-11-16,NA,NA
"322",1,2000-11-17,NA,NA
"323",1,2000-11-18,NA,NA
"324",1,2000-11-19,NA,NA
"325",1,2000-11-20,NA,NA
"326",1,2000-11-21,NA,NA
"327",1,2000-11-22,NA,NA
"328",1,2000-11-23,NA,NA
"329",1,2000-11-24,NA,NA
"330",1,2000-11-25,NA,NA
"331",1,2000-11-26,NA,NA
"332",1,2000-11-27,NA,NA
"333",1,2000-11-28,NA,NA
"334",1,2000-11-29,NA,NA
"335",1,2000-11-30,NA,NA
"336",1,2000-12-01,NA,NA
"337",1,2000-12-02,NA,NA
"338",1,2000-12-03,NA,NA
"339",1,2000-12-04,NA,NA
"340",1,2000-12-05,NA,NA
"341",1,2000-12-06,NA,NA
"342",1,2000-12-07,NA,NA
"343",1,2000-12-08,NA,NA
"344",1,2000-12-09,NA,NA
"345",1,2000-12-10,NA,NA
"346",1,2000-12-11,NA,NA
"347",1,2000-12-12,NA,NA
"348",1,2000-12-13,NA,NA
"349",1,2000-12-14,NA,NA
"350",1,2000-12-15,NA,NA
"351",1,2000-12-16,NA,NA
"352",1,2000-12-17,NA,NA
"353",1,2000-12-18,NA,NA
"354",1,2000-12-19,NA,NA
"355",1,2000-12-20,NA,NA
"356",1,2000-12-21,NA,NA
"357",1,2000-12-22,NA,NA
"358",1,2000-12-23,NA,NA
"359",1,2000-12-24,NA,NA
"360",1,2000-12-25,NA,NA
"361",1,2000-12-26,NA,NA
"362",1,2000-12-27,NA,NA
"363",1,2000-12-28,NA,NA
"364",1,2000-12-29,NA,NA
"365",1,2000-12-30,NA,NA
"366",1,2000-12-31,NA,NA
"367",1,2001-01-01,NA,NA
"368",1,2001-01-02,NA,NA
"369",1,2001-01-03,NA,NA
"370",1,2001-01-04,NA,NA
"371",1,2001-01-05,NA,NA
"372",1,2001-01-06,NA,NA
"373",1,2001-01-07,NA,NA
"374",1,2001-01-08,NA,NA
"375",1,2001-01-09,NA,NA
"376",1,2001-01-10,NA,NA
"377",1,2001-01-11,NA,NA
"378",1,2001-01-12,NA,NA
"379",1,2001-01-13,NA,NA
"380",1,2001-01-14,NA,NA
"381",1,2001-01-15,NA,NA
"382",1,2001-01-16,NA,NA
"383",1,2001-01-17,NA,NA
"384",1,2001-01-18,NA,NA
"385",1,2001-01-19,NA,NA
"386",1,2001-01-20,NA,NA
"387",1,2001-01-21,NA,NA
"388",1,2001-01-22,NA,NA
"389",1,2001-01-23,NA,NA
"390",1,2001-01-24,NA,NA
"391",1,2001-01-25,NA,NA
"392",1,2001-01-26,NA,NA
"393",1,2001-01-27,NA,NA
"394",1,2001-01-28,NA,NA
"395",1,2001-01-29,NA,NA
"396",1,2001-01-30,NA,NA
"397",1,2001-01-31,NA,NA
"398",1,2001-02-01,NA,NA
"399",1,2001-02-02,NA,NA
"400",1,2001-02-03,NA,NA
"401",1,2001-02-04,NA,NA
"402",1,2001-02-05,NA,NA
"403",1,2001-02-06,NA,NA
"404",1,2001-02-07,NA,NA
"405",1,2001-02-08,NA,NA
"406",1,2001-02-09,NA,NA
"407",1,2001-02-10,NA,NA
"408",1,2001-02-11,NA,NA
"409",1,2001-02-12,NA,NA
"410",1,2001-02-13,NA,NA
"411",1,2001-02-14,NA,NA
"412",1,2001-02-15,NA,NA
"413",1,2001-02-16,NA,NA
"414",1,2001-02-17,NA,NA
"415",1,2001-02-18,NA,NA
"416",1,2001-02-19,NA,NA
"417",1,2001-02-20,NA,NA
"418",1,2001-02-21,NA,NA
"419",1,2001-02-22,NA,NA
"420",1,2001-02-23,NA,NA
"421",1,2001-02-24,NA,NA
"422",1,2001-02-25,NA,NA
"423",1,2001-02-26,NA,NA
"424",1,2001-02-27,NA,NA
"425",1,2001-02-28,NA,NA
"426",1,2001-03-01,NA,NA
"427",1,2001-03-02,NA,NA
"428",1,2001-03-03,NA,NA
"429",1,2001-03-04,NA,NA
"430",1,2001-03-05,NA,NA
"431",1,2001-03-06,NA,NA
"432",1,2001-03-07,NA,NA
"433",1,2001-03-08,NA,NA
"434",1,2001-03-09,NA,NA
"435",1,2001-03-10,NA,NA
"436",1,2001-03-11,NA,NA
"437",1,2001-03-12,NA,NA
"438",1,2001-03-13,NA,NA
"439",1,2001-03-14,NA,NA
"440",1,2001-03-15,NA,NA
"441",1,2001-03-16,NA,NA
"442",1,2001-03-17,NA,NA
"443",1,2001-03-18,NA,NA
"444",1,2001-03-19,NA,NA
"445",1,2001-03-20,NA,NA
"446",1,2001-03-21,NA,NA
"447",1,2001-03-22,NA,NA
"448",1,2001-03-23,NA,NA
"449",1,2001-03-24,NA,NA
"450",1,2001-03-25,NA,NA
"451",1,2001-03-26,NA,NA
"452",1,2001-03-27,NA,NA
"453",1,2001-03-28,NA,NA
"454",1,2001-03-29,NA,NA
"455",1,2001-03-30,NA,NA
"456",1,2001-03-31,NA,NA
"457",1,2001-04-01,NA,NA
"458",1,2001-04-02,NA,NA
"459",1,2001-04-03,NA,NA
"460",1,2001-04-04,NA,NA
"461",1,2001-04-05,NA,NA
"462",1,2001-04-06,NA,NA
"463",1,2001-04-07,NA,NA
"464",1,2001-04-08,NA,NA
"465",1,2001-04-09,NA,NA
"466",1,2001-04-10,NA,NA
"467",1,2001-04-11,NA,NA
"468",1,2001-04-12,NA,NA
"469",1,2001-04-13,NA,NA
"470",1,2001-04-14,NA,NA
"471",1,2001-04-15,NA,NA
"472",1,2001-04-16,NA,NA
"473",1,2001-04-17,NA,NA
"474",1,2001-04-18,NA,NA
"475",1,2001-04-19,NA,NA
"476",1,2001-04-20,NA,NA
"477",1,2001-04-21,NA,NA
"478",1,2001-04-22,NA,NA
"479",1,2001-04-23,NA,NA
"480",1,2001-04-24,NA,NA
"481",1,2001-04-25,NA,NA
"482",1,2001-04-26,NA,NA
"483",1,2001-04-27,NA,NA
"484",1,2001-04-28,NA,NA
"485",1,2001-04-29,NA,NA
"486",1,2001-04-30,NA,NA
"487",1,2001-05-01,NA,NA
"488",1,2001-05-02,NA,NA
"489",1,2001-05-03,NA,NA
"490",1,2001-05-04,NA,NA
"491",1,2001-05-05,NA,NA
"492",1,2001-05-06,NA,NA
"493",1,2001-05-07,NA,NA
"494",1,2001-05-08,NA,NA
"495",1,2001-05-09,NA,NA
"496",1,2001-05-10,NA,NA
"497",1,2001-05-11,NA,NA
"498",1,2001-05-12,NA,NA
"499",1,2001-05-13,NA,NA
"500",1,2001-05-14,NA,NA
"501",1,2001-05-15,NA,NA
"502",1,2001-05-16,NA,NA
"503",1,2001-05-17,NA,NA
"504",1,2001-05-18,NA,NA
"505",1,2001-05-19,NA,NA
"506",1,2001-05-20,NA,NA
"507",1,2001-05-21,NA,NA
"508",1,2001-05-22,NA,NA
"509",1,2001-05-23,NA,NA
"510",1,2001-05-24,NA,NA
"511",1,2001-05-25,NA,NA
"512",1,2001-05-26,NA,NA
"513",1,2001-05-27,NA,NA
"514",1,2001-05-28,NA,NA
"515",1,2001-05-29,NA,NA
"516",1,2001-05-30,NA,NA
"517",1,2001-05-31,NA,NA
"518",1,2001-06-01,NA,NA
"519",1,2001-06-02,NA,NA
"520",1,2001-06-03,NA,NA
"521",1,2001-06-04,NA,NA
"522",1,2001-06-05,NA,NA
"523",1,2001-06-06,NA,NA
"524",1,2001-06-07,NA,NA
"525",1,2001-06-08,NA,NA
"526",1,2001-06-09,NA,NA
"527",1,2001-06-10,NA,NA
"528",1,2001-06-11,NA,NA
"529",1,2001-06-12,NA,NA
"530",1,2001-06-13,NA,NA
"531",1,2001-06-14,NA,NA
"532",1,2001-06-15,NA,NA
"533",1,2001-06-16,NA,NA
"534",1,2001-06-17,NA,NA
"535",1,2001-06-18,NA,NA
"536",1,2001-06-19,NA,NA
"537",1,2001-06-20,NA,NA
"538",1,2001-06-21,NA,NA
"539",1,2001-06-22,NA,NA
"540",1,2001-06-23,NA,NA
"541",1,2001-06-24,NA,NA
"542",1,2001-06-25,NA,NA
"543",1,2001-06-26,NA,NA
"544",1,2001-06-27,NA,NA
"545",1,2001-06-28,NA,NA
"546",1,2001-06-29,NA,NA
"547",1,2001-06-30,NA,NA
"548",1,2001-07-01,NA,NA
"549",1,2001-07-02,NA,NA
"550",1,2001-07-03,NA,NA
"551",1,2001-07-04,NA,NA
"552",1,2001-07-05,NA,NA
"553",1,2001-07-06,NA,NA
"554",1,2001-07-07,NA,NA
"555",1,2001-07-08,NA,NA
"556",1,2001-07-09,NA,NA
"557",1,2001-07-10,NA,NA
"558",1,2001-07-11,NA,NA
"559",1,2001-07-12,NA,NA
"560",1,2001-07-13,NA,NA
"561",1,2001-07-14,NA,NA
"562",1,2001-07-15,NA,NA
"563",1,2001-07-16,NA,NA
"564",1,2001-07-17,NA,NA
"565",1,2001-07-18,NA,NA
"566",1,2001-07-19,NA,NA
"567",1,2001-07-20,NA,NA
"568",1,2001-07-21,NA,NA
"569",1,2001-07-22,NA,NA
"570",1,2001-07-23,NA,NA
"571",1,2001-07-24,NA,NA
"572",1,2001-07-25,NA,NA
"573",1,2001-07-26,NA,NA
"574",1,2001-07-27,NA,NA
"575",1,2001-07-28,NA,NA
"576",1,2001-07-29,NA,NA
"577",1,2001-07-30,NA,NA
"578",1,2001-07-31,NA,NA
"579",1,2001-08-01,NA,NA
"580",1,2001-08-02,NA,NA
"581",1,2001-08-03,NA,NA
"582",1,2001-08-04,NA,NA
"583",1,2001-08-05,NA,NA
"584",1,2001-08-06,NA,NA
"585",1,2001-08-07,NA,NA
"586",1,2001-08-08,NA,NA
"587",1,2001-08-09,NA,NA
"588",1,2001-08-10,NA,NA
"589",1,2001-08-11,NA,NA
"590",1,2001-08-12,NA,NA
"591",1,2001-08-13,NA,NA
"592",1,2001-08-14,NA,NA
"593",1,2001-08-15,NA,NA
"594",1,2001-08-16,NA,NA
"595",1,2001-08-17,NA,NA
"596",1,2001-08-18,NA,NA
"597",1,2001-08-19,NA,NA
"598",1,2001-08-20,NA,NA
"599",1,2001-08-21,NA,NA
"600",1,2001-08-22,NA,NA
"601",1,2001-08-23,NA,NA
"602",1,2001-08-24,NA,NA
"603",1,2001-08-25,NA,NA
"604",1,2001-08-26,NA,NA
"605",1,2001-08-27,NA,NA
"606",1,2001-08-28,NA,NA
"607",1,2001-08-29,NA,NA
"608",1,2001-08-30,NA,NA
"609",1,2001-08-31,NA,NA
"610",1,2001-09-01,NA,NA
"611",1,2001-09-02,NA,NA
"612",1,2001-09-03,NA,NA
"613",1,2001-09-04,NA,NA
"614",1,2001-09-05,NA,NA
"615",1,2001-09-06,NA,NA
"616",1,2001-09-07,NA,NA
"617",1,2001-09-08,NA,NA
"618",1,2001-09-09,NA,NA
"619",1,2001-09-10,NA,NA
"620",1,2001-09-11,NA,NA
"621",1,2001-09-12,NA,NA
"622",1,2001-09-13,NA,NA
"623",1,2001-09-14,NA,NA
"624",1,2001-09-15,NA,NA
"625",1,2001-09-16,NA,NA
"626",1,2001-09-17,NA,NA
"627",1,2001-09-18,NA,NA
"628",1,2001-09-19,NA,NA
"629",1,2001-09-20,NA,NA
"630",1,2001-09-21,NA,NA
"631",1,2001-09-22,NA,NA
"632",1,2001-09-23,NA,NA
"633",1,2001-09-24,NA,NA
"634",1,2001-09-25,NA,NA
"635",1,2001-09-26,NA,NA
"636",1,2001-09-27,NA,NA
"637",1,2001-09-28,NA,NA
"638",1,2001-09-29,NA,NA
"639",1,2001-09-30,NA,NA
"640",1,2001-10-01,NA,NA
"641",1,2001-10-02,NA,NA
"642",1,2001-10-03,NA,NA
"643",1,2001-10-04,NA,NA
"644",1,2001-10-05,NA,NA
"645",1,2001-10-06,NA,NA
"646",1,2001-10-07,NA,NA
"647",1,2001-10-08,NA,NA
"648",1,2001-10-09,NA,NA
"649",1,2001-10-10,NA,NA
"650",1,2001-10-11,NA,NA
"651",1,2001-10-12,NA,NA
"652",1,2001-10-13,NA,NA
"653",1,2001-10-14,NA,NA
"654",1,2001-10-15,NA,NA
"655",1,2001-10-16,NA,NA
"656",1,2001-10-17,NA,NA
"657",1,2001-10-18,NA,NA
"658",1,2001-10-19,NA,NA
"659",1,2001-10-20,NA,NA
"660",1,2001-10-21,NA,NA
"661",1,2001-10-22,NA,NA
"662",1,2001-10-23,NA,NA
"663",1,2001-10-24,NA,NA
"664",1,2001-10-25,NA,NA
"665",1,2001-10-26,NA,NA
"666",1,2001-10-27,NA,NA
"667",1,2001-10-28,NA,NA
"668",1,2001-10-29,NA,NA
"669",1,2001-10-30,NA,NA
"670",1,2001-10-31,NA,NA
"671",1,2001-11-01,NA,NA
"672",1,2001-11-02,NA,NA
"673",1,2001-11-03,NA,NA
"674",1,2001-11-04,NA,NA
"675",1,2001-11-05,NA,NA
"676",1,2001-11-06,NA,NA
"677",1,2001-11-07,NA,NA
"678",1,2001-11-08,NA,NA
"679",1,2001-11-09,NA,NA
"680",1,2001-11-10,NA,NA
"681",1,2001-11-11,NA,NA
"682",1,2001-11-12,NA,NA
"683",1,2001-11-13,NA,NA
"684",1,2001-11-14,NA,NA
"685",1,2001-11-15,NA,NA
"686",1,2001-11-16,NA,NA
"687",1,2001-11-17,NA,NA
"688",1,2001-11-18,NA,NA
"689",1,2001-11-19,NA,NA
"690",1,2001-11-20,NA,NA
"691",1,2001-11-21,NA,NA
"692",1,2001-11-22,NA,NA
"693",1,2001-11-23,NA,NA
"694",1,2001-11-24,NA,NA
"695",1,2001-11-25,NA,NA
"696",1,2001-11-26,NA,NA
"697",1,2001-11-27,NA,NA
"698",1,2001-11-28,NA,NA
"699",1,2001-11-29,NA,NA
"700",1,2001-11-30,NA,NA
"701",1,2001-12-01,NA,NA
"702",1,2001-12-02,NA,NA
"703",1,2001-12-03,NA,NA
"704",1,2001-12-04,NA,NA
"705",1,2001-12-05,NA,NA
"706",1,2001-12-06,NA,NA
"707",1,2001-12-07,NA,NA
"708",1,2001-12-08,NA,NA
"709",1,2001-12-09,NA,NA
"710",1,2001-12-10,NA,NA
"711",1,2001-12-11,NA,NA
"712",1,2001-12-12,NA,NA
"713",1,2001-12-13,NA,NA
"714",1,2001-12-14,NA,NA
"715",1,2001-12-15,NA,NA
"716",1,2001-12-16,NA,NA
"717",1,2001-12-17,NA,NA
"718",1,2001-12-18,NA,NA
"719",1,2001-12-19,NA,NA
"720",1,2001-12-20,NA,NA
"721",1,2001-12-21,NA,NA
"722",1,2001-12-22,NA,NA
"723",1,2001-12-23,NA,NA
"724",1,2001-12-24,NA,NA
"725",1,2001-12-25,NA,NA
"726",1,2001-12-26,NA,NA
"727",1,2001-12-27,NA,NA
"728",1,2001-12-28,NA,NA
"729",1,2001-12-29,NA,NA
"730",1,2001-12-30,NA,NA
"731",1,2001-12-31,NA,NA
"732",1,2002-01-01,NA,NA
"733",1,2002-01-02,NA,NA
"734",1,2002-01-03,NA,NA
"735",1,2002-01-04,NA,NA
"736",1,2002-01-05,NA,NA
"737",1,2002-01-06,NA,NA
"738",1,2002-01-07,NA,NA
"739",1,2002-01-08,NA,NA
"740",1,2002-01-09,NA,NA
"741",1,2002-01-10,NA,NA
"742",1,2002-01-11,NA,NA
"743",1,2002-01-12,NA,NA
"744",1,2002-01-13,NA,NA
"745",1,2002-01-14,NA,NA
"746",1,2002-01-15,NA,NA
"747",1,2002-01-16,NA,NA
"748",1,2002-01-17,NA,NA
"749",1,2002-01-18,NA,NA
"750",1,2002-01-19,NA,NA
"751",1,2002-01-20,NA,NA
"752",1,2002-01-21,NA,NA
"753",1,2002-01-22,NA,NA
"754",1,2002-01-23,NA,NA
"755",1,2002-01-24,NA,NA
"756",1,2002-01-25,NA,NA
"757",1,2002-01-26,NA,NA
"758",1,2002-01-27,NA,NA
"759",1,2002-01-28,NA,NA
"760",1,2002-01-29,NA,NA
"761",1,2002-01-30,NA,NA
"762",1,2002-01-31,NA,NA
"763",1,2002-02-01,NA,NA
"764",1,2002-02-02,NA,NA
"765",1,2002-02-03,NA,NA
"766",1,2002-02-04,NA,NA
"767",1,2002-02-05,NA,NA
"768",1,2002-02-06,NA,NA
"769",1,2002-02-07,NA,NA
"770",1,2002-02-08,NA,NA
"771",1,2002-02-09,NA,NA
"772",1,2002-02-10,NA,NA
"773",1,2002-02-11,NA,NA
"774",1,2002-02-12,NA,NA
"775",1,2002-02-13,NA,NA
"776",1,2002-02-14,NA,NA
